customer_sk,recency,frequency,monetary,labels
39504.0,93,63,125673.37,2
68390.0,485,44,123059.04,0
87910.0,442,19,53574.58,0
73358.0,8,23,38759.05,0
41462.0,1123,57,129742.16,1
41135.0,30,26,48804.04,0
10140.0,14,45,119481.28,0
7645.0,64,61,145925.38,2
48343.0,833,15,31446.44,1
21531.0,144,36,86280.98,0
76296.0,50,38,93812.29,0
76729.0,684,14,48659.83,1
3625.0,756,22,46918.35,1
97591.0,102,55,98966.61,0
73086.0,378,29,41211.55,0
68190.0,56,55,108131.25,0
74378.0,55,62,204510.23,2
85598.0,100,27,60730.2,0
96952.0,104,43,94086.83,0
39571.0,214,51,140640.71,2
24779.0,36,28,102826.67,0
11759.0,426,41,89900.91,0
7504.0,552,32,71962.75,1
84383.0,782,26,27619.99,1
49182.0,264,81,210495.39,2
77719.0,65,89,170672.5,2
45155.0,482,29,87452.46,0
6957.0,136,30,47427.1,0
71318.0,43,36,90015.77,0
99759.0,6,68,161587.44,2
68764.0,1134,24,63120.66,1
67625.0,141,39,107936.59,0
67306.0,24,45,116397.54,0
28724.0,1167,46,136778.04,1
85974.0,86,40,83659.16,0
80702.0,481,43,118809.6,0
67692.0,99,37,81569.48,0
60556.0,107,38,123850.32,0
51744.0,908,24,67480.06,1
90326.0,53,21,51639.21,0
74497.0,35,25,70836.31,0
43298.0,138,36,89396.75,0
35759.0,562,6,15166.78,1
90712.0,42,63,107322.91,2
63947.0,1107,14,52067.44,1
36323.0,61,78,120648.03,2
80957.0,453,56,109645.84,0
70719.0,604,78,158325.83,2
95571.0,58,28,63552.47,0
47544.0,39,60,139814.67,2
53749.0,457,29,62102.99,0
49531.0,1321,36,80643.71,1
18041.0,766,16,39327.48,1
19927.0,494,33,43595.8,0
43591.0,92,51,103874.62,0
18793.0,3,51,130184.37,2
36390.0,422,28,50876.69,0
20120.0,11,54,96251.67,0
39511.0,416,114,253831.18,2
49108.0,12,32,61323.18,0
61987.0,47,45,83080.58,0
58551.0,661,60,100335.15,1
76457.0,412,65,179628.31,2
66779.0,233,106,203762.81,2
75551.0,120,66,95254.34,2
80430.0,122,28,73613.97,0
78135.0,366,59,136901.51,2
13135.0,403,57,130896.47,2
92967.0,94,76,151347.73,2
40336.0,58,100,220462.13,2
85135.0,365,63,125083.35,2
4967.0,606,54,69995.65,1
81155.0,55,88,185905.19,2
17561.0,229,58,142516.23,2
887.0,79,62,118392.87,2
98393.0,250,36,79968.42,0
82536.0,44,97,219578.25,2
40098.0,163,51,135662.67,2
76316.0,160,68,151440.18,2
7934.0,94,22,46229.85,0
88150.0,104,97,196932.84,2
11878.0,57,94,241529.98,2
88336.0,168,82,189475.93,2
41887.0,87,66,144654.28,2
2120.0,118,52,124210.39,0
52576.0,12,92,206933.91,2
15719.0,598,74,138487.5,2
70799.0,1099,10,12085.77,1
99249.0,81,46,90395.22,0
10348.0,12,81,194168.94,2
59195.0,392,62,111585.71,2
7288.0,143,39,56969.64,0
52457.0,501,54,112285.96,0
34692.0,68,87,206031.74,2
52338.0,134,41,74261.72,0
44551.0,56,32,82008.72,0
14471.0,149,91,170739.84,2
91858.0,52,35,89651.03,0
45474.0,123,49,89241.23,0
21645.0,4,86,145971.91,2
7100.0,14,85,225345.7,2
43464.0,755,63,147645.16,1
70893.0,462,52,148053.46,2
36120.0,35,55,137571.98,2
54229.0,7,66,143277.14,2
55115.0,428,31,74767.79,0
58108.0,53,75,145234.62,2
80269.0,46,38,76556.51,0
39128.0,747,54,106853.36,1
57155.0,412,75,176838.94,2
44833.0,130,69,172521.79,2
18912.0,6,58,117238.76,2
9303.0,116,50,111618.53,0
54353.0,620,27,36190.32,1
99932.0,479,63,163290.63,2
99571.0,367,90,229497.18,2
23491.0,207,24,44930.32,0
35303.0,671,19,42762.59,1
38967.0,42,60,168201.27,2
53269.0,243,35,89859.25,0
33927.0,666,51,85567.97,1
89289.0,40,31,57938.28,0
56150.0,414,32,69390.88,0
3249.0,72,70,125917.78,2
34343.0,15,69,129919.85,2
77370.0,343,57,105138.41,0
6719.0,23,25,41361.06,0
26541.0,735,69,140360.57,2
72997.0,33,70,158133.83,2
4256.0,40,40,69843.64,0
44457.0,756,62,125360.66,1
11402.0,1271,13,20263.65,1
38296.0,16,40,71581.55,0
9464.0,12,63,117701.55,2
17343.0,357,27,61780.55,0
43940.0,48,63,120718.8,2
53222.0,393,99,254662.61,2
72729.0,60,17,37572.04,0
42739.0,14,34,61818.9,0
50162.0,1102,40,86992.58,1
34699.0,400,43,82447.13,0
78373.0,8,40,107708.79,0
99504.0,421,51,111251.56,0
13481.0,21,56,136891.7,2
6672.0,410,45,98211.89,0
17531.0,219,71,128372.34,2
25195.0,535,43,78371.61,0
64363.0,483,37,89781.99,0
38363.0,366,35,60137.16,0
10833.0,47,55,134589.06,2
12316.0,68,50,101583.81,0
79521.0,95,57,91761.23,0
50536.0,396,54,103487.61,0
70140.0,325,45,85725.18,0
7759.0,51,41,108501.17,0
45368.0,37,29,55328.32,0
2719.0,58,49,110034.86,0
9907.0,25,37,122880.18,0
36068.0,45,67,138801.53,2
50001.0,254,58,143120.86,2
70175.0,86,48,88479.45,0
19095.0,166,44,80491.25,0
18313.0,378,23,58294.31,0
47893.0,376,59,117908.59,2
88769.0,137,50,119018.85,0
60692.0,5,66,144562.02,2
22296.0,627,45,91595.96,1
12363.0,24,37,68652.28,0
68343.0,94,71,191548.15,2
6348.0,614,56,109865.0,1
70672.0,418,71,169398.93,2
75910.0,191,45,67531.35,0
81799.0,22,35,40572.94,0
17293.0,109,82,164247.09,2
16001.0,1,26,76114.44,0
26739.0,789,40,83368.58,1
12125.0,33,52,123810.13,0
98779.0,34,41,95342.24,0
41764.0,44,51,141009.09,2
91784.0,558,50,108662.85,0
47625.0,769,26,87229.82,1
36383.0,76,55,117501.47,0
85165.0,868,26,38783.03,1
41967.0,558,52,99412.74,0
89115.0,31,60,120491.22,2
85343.0,540,19,42032.07,1
33155.0,74,31,89393.61,0
39860.0,1208,25,77157.56,1
1338.0,50,8,5108.84,0
27464.0,376,27,60304.86,0
31551.0,662,29,52024.62,1
30363.0,114,39,71695.97,0
42160.0,377,65,176233.93,2
61561.0,213,38,65781.65,0
21088.0,29,75,165726.17,2
15185.0,161,38,63271.62,0
90566.0,424,41,110339.66,0
61422.0,461,22,42035.44,0
2068.0,57,63,124726.88,2
11724.0,28,39,78284.96,0
48759.0,768,20,48445.92,1
99551.0,1,40,78087.63,0
30739.0,340,57,181472.24,2
55897.0,45,31,76210.99,0
12014.0,997,29,65945.46,1
3937.0,829,23,71699.17,1
16477.0,1120,19,40949.21,1
22833.0,764,34,87268.8,1
39665.0,1208,25,42737.83,1
24150.0,189,32,102893.04,0
12511.0,45,32,61650.23,0
12524.0,463,27,80287.17,0
36591.0,356,33,90771.28,0
34214.0,98,28,112573.66,0
13578.0,95,45,78342.31,0
70940.0,343,18,44814.42,0
4323.0,1101,31,110486.25,1
23145.0,779,18,32048.95,1
75007.0,786,15,26205.6,1
83947.0,402,4,10374.72,0
83504.0,775,9,13867.6,1
42393.0,412,78,134797.68,2
11130.0,616,53,116461.64,1
32890.0,43,85,176288.47,2
12269.0,47,29,57328.45,0
86353.0,10,89,205702.28,2
42189.0,263,55,104416.35,0
25474.0,169,71,143564.71,2
84336.0,194,47,151042.06,2
27692.0,514,54,94521.72,0
84098.0,2,59,129033.19,2
41917.0,53,52,137917.0,2
45249.0,11,63,101746.22,2
95601.0,22,36,74822.72,0
16942.0,31,58,107039.06,0
38652.0,309,65,108348.14,2
8729.0,7,70,169114.6,2
38041.0,193,61,126772.9,2
44296.0,43,102,186136.27,2
48323.0,170,32,68274.11,0
67034.0,415,59,118971.16,2
49947.0,420,41,76009.54,0
50719.0,104,47,115480.19,0
78551.0,76,89,129109.62,2
37840.0,145,111,227678.06,2
79274.0,18,56,127019.84,2
84952.0,410,61,126019.67,2
13561.0,378,74,106247.62,2
16026.0,115,34,74544.59,0
50712.0,23,91,184088.72,2
42992.0,251,41,88120.81,0
61048.0,453,53,113922.38,0
19511.0,956,25,47384.27,1
42274.0,505,82,182497.62,2
10021.0,0,71,159322.11,2
22536.0,37,84,195757.93,2
74739.0,410,85,173867.98,2
65368.0,127,79,129870.66,2
26806.0,85,63,148526.43,2
44858.0,112,59,154387.59,2
26326.0,371,114,215680.68,2
41229.0,41,75,163220.3,2
22108.0,106,72,153416.85,2
50417.0,0,61,146860.34,2
91249.0,7,41,105420.91,0
22927.0,449,79,119589.66,2
99316.0,307,44,68800.35,0
37922.0,19,70,137206.23,2
65095.0,230,93,206167.58,2
45202.0,430,26,55555.73,0
12779.0,273,49,88054.91,0
86108.0,188,48,124327.61,0
54786.0,10,102,205100.67,2
27759.0,37,29,79706.01,0
28303.0,47,73,155778.85,2
39383.0,7,40,86621.87,0
70942.0,19,71,164781.85,2
37021.0,46,43,103828.61,0
59759.0,22,59,118651.61,2
74353.0,379,38,99371.39,0
8410.0,117,68,121774.64,2
10293.0,784,50,94538.34,1
80383.0,126,68,124475.53,2
24014.0,619,55,134414.53,1
14373.0,109,51,127563.27,0
39046.0,33,70,175000.69,2
8833.0,29,53,134441.34,2
83368.0,735,22,41688.97,1
68759.0,134,28,72873.2,0
82853.0,19,71,224086.96,2
72551.0,540,60,119137.35,2
95118.0,8,53,139537.27,2
72353.0,199,47,108680.7,0
58967.0,72,71,194926.74,2
79937.0,781,60,125172.71,1
1303.0,10,56,147849.9,2
77155.0,425,35,61941.94,0
74650.0,20,39,88039.06,0
39962.0,423,30,51840.84,0
23947.0,120,84,151069.28,2
39932.0,668,35,85495.43,1
77477.0,519,58,121466.93,2
50363.0,83,79,142472.63,2
57135.0,36,62,115537.39,2
70160.0,471,76,132011.82,2
91551.0,40,79,239512.68,2
699.0,783,50,83840.38,1
38160.0,95,62,107867.86,2
91145.0,864,52,135876.83,1
8610.0,786,55,122599.03,1
68150.0,336,13,16389.76,0
93383.0,2,66,111364.49,2
72066.0,25,59,136429.91,2
47378.0,99,37,53295.62,0
58702.0,18,73,161900.41,2
75564.0,879,13,26843.97,1
18739.0,612,30,59256.56,1
16323.0,159,54,139645.14,2
54769.0,520,75,194079.15,2
81561.0,168,28,53044.01,0
2952.0,96,68,136810.89,2
40081.0,269,16,39799.78,0
69482.0,1129,22,53778.19,1
34759.0,62,76,183540.08,2
46388.0,341,50,127896.58,0
90873.0,760,22,46924.05,1
27625.0,633,20,24728.79,1
29115.0,862,63,144294.52,1
77209.0,644,25,37904.13,1
64484.0,8,37,87570.98,0
4917.0,267,83,141360.65,2
12962.0,71,71,200095.63,2
27551.0,130,81,192722.37,2
62120.0,500,28,78566.0,0
38793.0,409,43,115150.71,0
35571.0,395,25,37420.46,0
7798.0,327,59,129943.9,2
68437.0,8,84,151470.73,2
72457.0,107,58,98758.29,0
22739.0,445,38,96574.38,0
74293.0,146,41,104177.69,0
13927.0,606,25,53042.47,1
94148.0,415,29,66871.67,0
31437.0,381,49,92335.3,0
69920.0,3,60,195226.84,2
48536.0,24,41,118941.82,0
3679.0,378,47,75852.91,0
70536.0,352,30,47862.24,0
96417.0,39,33,92863.23,0
78501.0,57,15,22355.53,0
84893.0,212,28,53558.55,0
52729.0,438,49,93559.09,0
96457.0,755,31,55196.54,1
40353.0,454,42,80272.43,0
66175.0,446,29,54725.44,0
91571.0,153,33,77854.21,0
95551.0,151,36,71497.26,0
77880.0,6,31,64508.54,0
79249.0,384,20,26666.73,0
93665.0,333,61,128747.39,2
41088.0,346,30,73414.41,0
55531.0,95,44,117357.85,0
91521.0,0,79,208609.43,2
63705.0,145,42,108965.62,0
21974.0,29,34,58958.73,0
40692.0,997,16,24823.5,1
37887.0,457,24,52692.37,0
13442.0,1198,28,66060.9,1
59625.0,25,38,88741.54,0
89987.0,50,26,71913.6,0
72789.0,23,80,182382.39,2
47897.0,1323,21,36162.13,1
10501.0,150,17,29093.76,0
99910.0,87,30,60650.06,0
64729.0,48,75,180835.1,2
8457.0,901,19,29541.22,1
42754.0,646,38,78635.27,1
8066.0,192,34,64767.66,0
54994.0,42,22,48777.29,0
7318.0,22,32,45903.75,0
26699.0,825,28,56474.55,1
32511.0,59,21,77008.74,0
5907.0,451,11,26846.96,0
53534.0,442,35,77936.25,0
69303.0,27,33,70460.4,0
77098.0,419,15,32362.78,0
86739.0,239,29,107127.76,0
98348.0,4,49,137615.72,2
35048.0,4,53,128069.08,2
56952.0,97,55,120599.44,2
17947.0,787,24,49472.04,1
46269.0,1104,12,51751.07,1
67145.0,236,31,80070.07,0
71977.0,394,38,109167.09,0
40506.0,1096,8,23139.36,1
19491.0,1192,4,11607.98,1
350.0,233,99,229425.86,2
27006.0,139,34,54934.07,0
19558.0,58,61,130452.82,2
36952.0,43,69,142320.67,2
60353.0,163,86,244295.33,2
79665.0,218,68,165329.84,2
59383.0,30,61,167239.65,2
34912.0,466,39,58611.62,0
42873.0,64,59,152422.36,2
36662.0,573,56,134523.31,2
91937.0,115,51,103666.23,0
56526.0,56,63,103099.39,2
75534.0,494,49,106141.39,0
92323.0,714,91,225609.49,2
86274.0,446,48,104957.92,0
1907.0,41,73,139970.14,2
73155.0,34,55,103623.68,0
14739.0,562,38,78356.5,1
10586.0,24,48,115167.38,0
36254.0,68,87,199673.68,2
8682.0,468,20,28776.73,0
8256.0,390,39,89962.73,0
9494.0,11,49,78884.97,0
15491.0,26,65,149903.0,2
11266.0,826,67,117829.57,1
86769.0,141,30,59152.26,0
57098.0,271,37,87965.39,0
38516.0,710,43,76014.3,1
8759.0,61,92,200948.37,2
87692.0,260,48,87805.77,0
13170.0,89,68,140619.81,2
33348.0,51,69,162781.29,2
47850.0,267,91,195445.02,2
43638.0,23,48,132804.71,0
54672.0,121,9,14630.27,0
29880.0,69,96,182252.86,2
74972.0,51,31,48219.84,0
70363.0,378,51,101089.02,0
9226.0,5,73,154288.76,2
64858.0,248,62,142235.29,2
42719.0,578,67,123911.82,2
13850.0,34,49,127778.44,0
5095.0,40,68,170215.98,2
16536.0,48,62,142242.38,2
68645.0,25,55,122979.55,2
98586.0,254,41,87051.61,0
4702.0,1069,34,59139.85,1
35524.0,139,31,50469.27,0
43598.0,1042,18,28701.91,1
21838.0,419,75,162810.52,2
99638.0,23,70,180159.93,2
76061.0,145,43,102633.77,0
57343.0,422,67,123271.45,2
80630.0,709,57,99334.0,1
94353.0,53,62,183036.65,2
18474.0,787,37,85163.7,1
54514.0,81,32,38682.82,0
59546.0,70,100,232853.49,2
17289.0,393,43,128975.14,0
71744.0,1196,33,74468.44,1
73494.0,33,82,187689.9,2
44930.0,390,40,87945.86,0
97140.0,256,109,250379.29,2
5328.0,29,38,66820.57,0
54873.0,24,81,172077.55,2
88576.0,118,37,88845.95,0
65209.0,25,74,144354.1,2
16298.0,68,67,157436.96,2
23744.0,85,44,94207.95,0
25682.0,292,48,102999.15,0
24630.0,38,36,74257.4,0
64296.0,431,39,62321.93,0
41531.0,64,53,163527.41,2
5860.0,751,33,81205.16,1
69328.0,200,62,123711.11,2
72712.0,565,62,124746.2,2
7422.0,148,102,218648.47,2
82041.0,13,59,146205.16,2
35338.0,86,74,173791.0,2
38058.0,100,51,118499.8,0
37088.0,26,63,119612.79,2
81722.0,324,43,68800.02,0
47034.0,57,56,112619.96,0
8882.0,43,47,118563.9,0
82739.0,336,36,63638.39,0
35531.0,456,90,154567.62,2
49185.0,247,64,154364.79,2
50779.0,405,83,145153.73,2
23878.0,789,51,127405.79,1
86873.0,634,26,43283.37,1
32962.0,442,89,165363.58,2
28323.0,366,61,119248.15,2
22214.0,80,35,64990.94,0
15947.0,416,25,63164.93,0
54759.0,30,46,72414.78,0
38095.0,252,19,39315.34,0
83333.0,77,90,213805.67,2
69596.0,34,42,82061.33,0
23625.0,459,17,43330.66,0
7551.0,130,36,72488.95,0
30442.0,138,35,94657.37,0
8120.0,54,58,129067.89,2
28982.0,51,72,176106.71,2
49155.0,1139,55,108903.42,1
13306.0,120,30,78200.57,0
13900.0,12,40,55720.02,0
10858.0,398,56,110569.34,0
79138.0,278,41,54827.36,0
59927.0,399,36,77109.16,0
50927.0,388,50,168290.22,2
6506.0,40,39,83542.35,0
99997.0,133,62,109089.1,2
84779.0,142,65,174023.88,2
8524.0,30,105,245131.02,2
13209.0,210,71,185791.23,2
27504.0,277,64,109387.93,2
45343.0,8,50,105431.57,0
42954.0,464,48,97431.2,0
69719.0,1130,45,91503.72,1
40578.0,989,28,53841.88,1
55917.0,36,25,59241.38,0
6162.0,11,35,78762.17,0
52202.0,348,73,123463.54,2
39826.0,937,41,120411.09,1
58779.0,200,67,167917.81,2
9734.0,486,87,158974.87,2
9531.0,46,74,173470.63,2
98551.0,480,41,85454.53,0
42120.0,616,41,79450.85,1
44165.0,810,27,88866.34,1
31853.0,3,67,131708.72,2
23098.0,101,69,133547.63,2
27571.0,99,46,114326.52,0
98160.0,63,48,102295.11,0
84442.0,452,6,13888.5,0
74242.0,134,23,46023.33,0
21734.0,212,92,210450.64,2
41343.0,37,41,76464.91,0
76826.0,107,47,128306.3,0
11058.0,390,30,61894.06,0
729.0,693,16,30212.79,1
4645.0,323,43,86773.96,0
51531.0,73,33,84819.16,0
74021.0,20,62,133527.56,2
46699.0,46,49,79254.55,0
88809.0,2,57,132577.43,2
52066.0,785,20,21568.3,1
45105.0,389,86,227242.31,2
63957.0,104,17,21866.05,0
71551.0,6,47,92122.63,0
44450.0,58,67,149755.31,2
38992.0,1097,32,81956.35,1
70326.0,423,48,113736.2,0
18202.0,35,18,72243.9,0
56962.0,284,81,215026.53,2
59249.0,394,27,39029.17,0
15754.0,746,53,135667.19,1
15618.0,50,24,32718.69,0
85544.0,30,28,76222.22,0
81922.0,1109,18,38613.03,1
74769.0,663,32,74510.88,1
18853.0,111,38,78532.78,0
11504.0,1108,20,24422.04,1
11538.0,179,53,187762.49,2
46719.0,416,27,74275.0,0
65907.0,100,91,217571.77,2
81289.0,741,9,18988.75,1
10296.0,350,30,50415.49,0
58294.0,196,64,105192.43,2
95759.0,4,18,35663.87,0
343.0,103,75,204744.73,2
37786.0,34,30,61813.7,0
98873.0,803,56,135859.67,1
28729.0,53,57,137086.83,2
42138.0,17,64,118844.3,2
65974.0,763,42,103678.22,1
65967.0,23,29,66015.62,0
71759.0,56,10,15288.71,0
47764.0,392,16,30958.4,0
82160.0,863,52,110910.61,1
64135.0,63,26,66978.92,0
41494.0,754,20,34029.9,1
57442.0,36,11,27604.63,0
43571.0,797,26,33502.81,1
37650.0,38,57,146538.17,2
50749.0,42,29,75454.43,0
70417.0,1106,30,81829.87,1
28343.0,651,34,57449.55,1
85987.0,677,45,104939.08,1
65774.0,1279,30,75005.02,1
10135.0,547,37,82644.6,1
5511.0,220,43,159367.54,2
3115.0,402,18,43346.07,0
18712.0,427,43,102260.28,0
2254.0,394,24,81940.41,0
78967.0,383,15,35921.67,0
66739.0,940,15,31966.48,1
2526.0,300,27,55611.42,0
73927.0,308,41,130078.09,0
53907.0,50,61,114765.55,2
9974.0,1125,4,2865.52,1
31086.0,1014,15,35519.48,1
23370.0,743,18,53405.0,1
72474.0,1047,18,56636.51,1
48403.0,551,23,78133.42,1
6234.0,45,34,74721.32,0
55145.0,126,24,72210.79,0
13034.0,174,14,20928.61,0
20650.0,108,14,46422.57,0
92702.0,425,73,160864.22,2
74041.0,103,83,207677.07,2
73269.0,189,51,136318.53,2
47464.0,53,80,191809.51,2
72130.0,370,32,53497.44,0
36333.0,367,60,114262.49,2
66363.0,94,24,45369.39,0
85494.0,25,81,184982.6,2
56390.0,604,47,124889.97,1
46779.0,787,39,78271.86,1
8308.0,109,95,255195.06,2
55638.0,256,78,141117.6,2
65316.0,60,63,150093.45,2
71930.0,378,77,173898.61,2
99724.0,2,72,166455.67,2
78739.0,483,44,112339.96,0
71556.0,24,24,35092.79,0
96759.0,19,92,214693.67,2
49907.0,213,78,140256.56,2
66286.0,3,54,122598.11,2
87398.0,755,30,42276.44,1
43957.0,76,58,135066.81,2
56316.0,673,59,145158.09,2
71937.0,140,82,177962.04,2
40323.0,58,23,60866.01,0
86752.0,35,62,124297.63,2
21115.0,59,104,221293.37,2
75398.0,47,32,40871.11,0
54214.0,63,54,90721.19,0
45967.0,18,54,109742.0,0
7679.0,340,65,102175.86,2
72742.0,444,61,132231.71,2
55551.0,28,46,120399.09,0
90526.0,10,50,112949.1,0
26632.0,88,50,122863.35,0
83046.0,29,63,140661.4,2
76554.0,99,48,108331.4,0
17556.0,469,52,69289.83,0
51165.0,36,41,110243.58,0
73222.0,37,13,27642.25,0
32353.0,29,59,109027.57,2
73388.0,92,43,76255.8,0
49368.0,159,43,70127.31,0
70752.0,47,46,91913.09,0
60098.0,44,27,76732.19,0
46541.0,17,55,102816.61,0
92165.0,813,70,164062.37,2
96410.0,2,31,61211.31,0
35610.0,4,41,83630.56,0
70162.0,363,39,58040.69,0
49652.0,375,61,122129.95,2
38313.0,82,47,106230.9,0
37249.0,23,65,147415.71,2
9328.0,62,62,157932.0,2
89066.0,297,75,141601.45,2
26348.0,32,63,142520.35,2
96833.0,37,75,162228.51,2
76724.0,462,43,52939.58,0
63870.0,74,74,161641.58,2
77115.0,55,67,136814.99,2
80779.0,404,47,96082.14,0
64551.0,509,67,153424.03,2
66200.0,103,75,152165.47,2
33704.0,601,46,62862.96,1
692.0,32,25,62317.76,0
98994.0,1059,24,44513.91,1
29068.0,9,99,196667.47,2
9947.0,40,42,75049.1,0
72338.0,592,41,59472.73,1
76536.0,136,81,174541.38,2
55504.0,503,77,176742.12,2
12150.0,743,29,59373.62,1
5927.0,49,36,69764.73,0
79818.0,292,27,47155.77,0
67578.0,767,17,39293.61,1
37343.0,61,79,196502.05,2
95422.0,141,50,94458.52,0
15531.0,372,74,176570.24,2
40120.0,157,43,65710.88,0
74034.0,1,50,80809.49,0
14972.0,611,51,138578.75,1
10229.0,562,44,90659.94,1
51551.0,756,75,143955.56,2
83182.0,123,41,88725.28,0
76210.0,75,40,59142.96,0
67744.0,79,77,169684.6,2
81650.0,1144,37,77257.03,1
87571.0,403,41,110671.82,0
80541.0,395,25,72343.04,0
91947.0,145,71,131762.95,2
81229.0,139,40,88842.49,0
6313.0,56,41,108721.84,0
43026.0,409,65,163821.01,2
66672.0,264,36,84115.4,0
9090.0,836,67,125812.47,1
4444.0,98,75,123299.21,2
90140.0,71,86,161486.72,2
67878.0,1229,17,26546.41,1
99774.0,48,51,110060.7,0
28338.0,65,69,162086.85,2
11368.0,621,40,97080.82,1
94819.0,122,70,157450.24,2
71858.0,768,28,41113.35,1
99878.0,15,78,204526.76,2
75058.0,39,44,130169.82,0
53734.0,74,45,87115.57,0
40850.0,1,25,32300.08,0
16749.0,845,44,89242.83,1
58900.0,133,51,95683.31,0
69682.0,399,43,70955.56,0
61764.0,1007,24,38295.61,1
12397.0,149,103,224717.59,2
457.0,201,49,102150.66,0
34873.0,115,18,42661.32,0
69108.0,10,78,126569.53,2
71586.0,114,71,174204.77,2
85222.0,150,45,91026.79,0
37531.0,514,35,64999.5,0
41373.0,107,61,117839.24,2
98858.0,5,56,113345.64,0
55910.0,41,62,128259.33,2
84764.0,266,37,63262.77,0
11491.0,85,78,134948.32,2
56323.0,67,89,189240.31,2
76962.0,133,45,118835.38,0
74106.0,45,59,146075.15,2
50900.0,427,69,176678.61,2
86618.0,395,46,109841.74,0
11105.0,104,58,115832.27,2
83826.0,145,49,104990.5,0
11853.0,21,76,133125.34,2
59128.0,388,42,76869.61,0
81987.0,363,34,84990.37,0
63977.0,454,49,114193.22,0
48645.0,502,40,82644.77,0
82759.0,915,36,62365.35,1
18100.0,579,23,33643.15,1
23571.0,1063,86,241535.39,2
57088.0,461,43,125919.16,0
50175.0,56,69,136846.82,2
283.0,15,53,100016.89,0
89410.0,31,54,117477.0,0
72610.0,298,27,92943.35,0
84170.0,13,51,106391.89,0
17437.0,70,39,93559.02,0
70477.0,88,48,89864.78,0
84576.0,208,71,99763.96,2
23249.0,118,44,86167.42,0
87534.0,98,27,47001.49,0
44150.0,981,29,49187.69,1
62546.0,137,39,86832.05,0
62410.0,755,36,76481.33,1
44286.0,9,30,91408.15,0
97734.0,35,14,24046.17,0
74922.0,398,58,163155.0,2
9477.0,59,45,96815.95,0
87504.0,786,48,121105.35,1
81994.0,69,42,113459.68,0
78526.0,9,63,173839.46,2
42833.0,414,65,139372.34,2
62682.0,124,60,137325.49,2
54021.0,678,40,61074.76,1
70484.0,1183,32,61242.5,1
81348.0,56,27,84075.89,0
89343.0,372,39,67699.89,0
82373.0,593,38,83841.96,1
39744.0,824,44,97823.75,1
30786.0,386,49,91595.35,0
67234.0,13,39,89440.33,0
14853.0,159,79,177117.97,2
9269.0,418,32,74504.66,0
23504.0,392,35,69245.75,0
15303.0,405,41,86538.66,0
68576.0,149,32,91137.41,0
26140.0,494,81,183558.58,2
94306.0,204,30,69810.16,0
56662.0,456,25,71968.73,0
38551.0,567,26,66707.25,1
68630.0,130,31,91779.38,0
4437.0,441,31,65219.72,0
90952.0,133,54,105825.32,0
38670.0,1097,46,140277.9,1
64722.0,616,19,63100.19,1
61155.0,611,46,94679.04,1
27078.0,55,9,21373.4,0
63140.0,29,44,117273.46,0
759.0,177,34,100069.72,0
93289.0,191,9,10981.8,0
34739.0,208,9,25063.76,0
45581.0,788,30,87213.32,1
78014.0,1170,9,18486.09,1
24902.0,81,72,145658.42,2
69155.0,407,16,40283.83,0
54536.0,30,62,181054.62,2
70670.0,506,38,99942.64,0
